,Municipality,Municipality Latitude,Municipality Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2481,Krimpen aan den IJssel,51.9166979,4.608369872564269,Zaal 2,51.921243355896635,4.473342350064856,Multiplex
2482,Krimpen aan den IJssel,51.9166979,4.608369872564269,Cinema Haus Am See,51.964290618896484,4.546182632446289,Indie Movie Theater
2483,Krimpen aan den IJssel,51.9166979,4.608369872564269,cinemarama,51.916541227427494,4.4803770997132,Indie Movie Theater
2484,Krimpen aan den IJssel,51.9166979,4.608369872564269,Zaal 5 Cinerama,51.916958,4.478932,Multiplex
2485,Krimpen aan den IJssel,51.9166979,4.608369872564269,Flikken Rotterdam,51.919811,4.48199,Movie Theater
2486,Krimpen aan den IJssel,51.9166979,4.608369872564269,Zaal 4,51.89675310473802,4.52283163637204,Multiplex
2487,Krimpen aan den IJssel,51.9166979,4.608369872564269,LV zaal 3,51.90494,4.4870787,Movie Theater
2488,Krimpen aan den IJssel,51.9166979,4.608369872564269,U-lab,51.96255,4.500936,Movie Theater
2489,Krimpen aan den IJssel,51.9166979,4.608369872564269,Noorder Bioscoop,51.932501792907715,4.470807909965515,Indie Movie Theater
2490,Krimpen aan den IJssel,51.9166979,4.608369872564269,The Owano Cinema,51.946275,4.56132,Indie Movie Theater
2491,Krimpen aan den IJssel,51.9166979,4.608369872564269,Route Du Nord,51.928417789735214,4.478386942133241,Indie Movie Theater
2492,Krimpen aan den IJssel,51.9166979,4.608369872564269,Eredivisie live,51.961184,4.570075,Movie Theater
2493,Krimpen aan den IJssel,51.9166979,4.608369872564269,tv: lost,51.86104202270508,4.664002895355225,Movie Theater
2494,Krimpen aan den IJssel,51.9166979,4.608369872564269,Filmhuis Paolo,51.924744189510776,4.4636314447430046,Movie Theater
2495,Krimpen aan den IJssel,51.9166979,4.608369872564269,Arnoud's Movie Theatre,51.937406443914,4.481360198640004,Movie Theater
2496,Krimpen aan den IJssel,51.9166979,4.608369872564269,cinerama zaal 2,51.91676690507024,4.479069204013199,Movie Theater
2497,Krimpen aan den IJssel,51.9166979,4.608369872564269,TCM Pop-update Cinema,51.907711029052734,4.471704959869385,Movie Theater
2498,Krimpen aan den IJssel,51.9166979,4.608369872564269,ROFAE,51.92689061164856,4.474664926528931,Indie Movie Theater
2499,Krimpen aan den IJssel,51.9166979,4.608369872564269,Westerbioscoop,51.88813861330524,4.548366665840149,Movie Theater
2500,Krimpen aan den IJssel,51.9166979,4.608369872564269,Wezelpad,51.96420997544433,4.506809301317534,Indie Movie Theater
2501,Krimpen aan den IJssel,51.9166979,4.608369872564269,Zaal 3,51.921445030173466,4.473423766866224,Multiplex
2502,Krimpen aan den IJssel,51.9166979,4.608369872564269,Behind The Mountain Moviehouse,51.944227,4.477865,Indie Movie Theater
2503,Krimpen aan den IJssel,51.9166979,4.608369872564269,abdij bocht festival,51.96417999267578,4.546223163604736,Movie Theater
2504,Krimpen aan den IJssel,51.9166979,4.608369872564269,WeMakeMedia HQ,51.91217768162097,4.491026401519775,Movie Theater
2505,Krimpenerwaard,51.95574195,4.75784699750764,Cinema Gouda,52.01823343540315,4.705975224866348,Multiplex
2506,Krimpenerwaard,51.95574195,4.75784699750764,Filmhuis Gouda,52.00753594815957,4.701988190370652,Indie Movie Theater
2507,Krimpenerwaard,51.95574195,4.75784699750764,Zaal 6,52.018236,4.706101,Multiplex
2508,Krimpenerwaard,51.95574195,4.75784699750764,Cinema Gouda,52.0181120989736,4.705727845430374,Movie Theater
2509,Krimpenerwaard,51.95574195,4.75784699750764,Pop-up Bioscoop,52.01896793631946,4.7037309689034155,Indie Movie Theater
2510,Krimpenerwaard,51.95574195,4.75784699750764,Movie Palace,52.008805,4.748337,Movie Theater
2511,Krimpenerwaard,51.95574195,4.75784699750764,Bioscoop Gouda,52.017693,4.706365,Movie Theater
2512,Laarbeek,51.53228435,5.61265248893554,Cacaofabriek,51.47333431705615,5.655373806866778,Music Venue
2513,Laarbeek,51.53228435,5.61265248893554,Pathé Helmond,51.47797680927839,5.650927775206302,Multiplex
2514,Laarbeek,51.53228435,5.61265248893554,Pathe Helmond - Zaal 5,51.47803318354973,5.65076370243062,Movie Theater
2515,Laarbeek,51.53228435,5.61265248893554,Filmhuis,51.47802950010395,5.65082330421849,Movie Theater
2516,Laarbeek,51.53228435,5.61265248893554,Zaal 6,51.477935,5.650863,Multiplex
2517,Laarbeek,51.53228435,5.61265248893554,Zaal 1,51.47809,5.650627,Multiplex
2518,Laarbeek,51.53228435,5.61265248893554,Zaal 4,51.478198619275865,5.650456380726768,Movie Theater
2519,Laarbeek,51.53228435,5.61265248893554,Zaal 3,51.47806330285458,5.651369085156056,Multiplex
2520,Laarbeek,51.53228435,5.61265248893554,B1,51.47830185479753,5.650797878063421,Movie Theater
2521,Laarbeek,51.53228435,5.61265248893554,Zaal 2,51.47803864552637,5.650743026237346,Multiplex
2522,Laarbeek,51.53228435,5.61265248893554,Thuisbioscoop,51.46966953057852,5.545067502710829,Movie Theater
2523,Laarbeek,51.53228435,5.61265248893554,Cinemeijs,51.59976491858745,5.53759421237086,Indie Movie Theater
2524,Landerd,51.70925615,5.65085744234553,Take Ten Bioscoop,51.65998480027832,5.614841897375411,Movie Theater
2525,Landerd,51.70925615,5.65085744234553,zaal 2,51.660248,5.614993,Movie Theater
2526,Landerd,51.70925615,5.65085744234553,Tv,51.641435,5.711084,Movie Theater
2527,Landerd,51.70925615,5.65085744234553,Take Ten Zaal 1 Balkon,51.659992,5.614657,Movie Theater
2528,Landerd,51.70925615,5.65085744234553,Taketen,51.665277,5.637024,Movie Theater
2529,Landerd,51.70925615,5.65085744234553,Bios Dientje,51.633755,5.577981,Movie Theater
2530,Landerd,51.70925615,5.65085744234553,foto studio van assendelft,51.64642333984375,5.624252796173096,Multiplex
2531,Landerd,51.70925615,5.65085744234553,Zaal 3,51.662774,5.60517,Movie Theater
2532,Landerd,51.70925615,5.65085744234553,Filmcafe Grave,51.760339,5.741349,Movie Theater
2533,Landerd,51.70925615,5.65085744234553,zaal 3,51.659915,5.614778,Movie Theater
2534,Landerd,51.70925615,5.65085744234553,Janssen & Janssen Cinema,51.68716384159035,5.780867062642254,Movie Theater
2535,Landgraaf,50.908084499999994,6.0264604,Vue Cinema,50.85783236026936,6.002954096096569,Movie Theater
2536,Landgraaf,50.908084499999994,6.0264604,XD-zaal (Zaal 1),50.857752,6.002773,Movie Theater
2537,Landgraaf,50.908084499999994,6.0264604,Filmhuis De Spiegel,50.887899823763235,5.97935843760324,Movie Theater
2538,Landgraaf,50.908084499999994,6.0264604,Zaal 3,50.857781,6.003224,Movie Theater
2539,Landgraaf,50.908084499999994,6.0264604,Quatro Cinema,50.887247532426905,5.978557129676631,Movie Theater
2540,Landgraaf,50.908084499999994,6.0264604,Zaal 2,50.857792,6.003233,Movie Theater
2541,Landgraaf,50.908084499999994,6.0264604,Zaal 10,50.857856,6.003295,Movie Theater
2542,Landgraaf,50.908084499999994,6.0264604,Zaal 3,50.88706238802915,5.97856879234314,Movie Theater
2543,Landgraaf,50.908084499999994,6.0264604,JFC Alliance Theater,50.937120419351814,5.9784434751506605,Movie Theater
2544,Landgraaf,50.908084499999994,6.0264604,Leisuredome,50.857661316262984,6.003103534547528,Multiplex
2545,Landgraaf,50.908084499999994,6.0264604,Zaal 8,50.857764,6.003279,Movie Theater
2546,Landgraaf,50.908084499999994,6.0264604,Columbus Earth Theater,50.86099828571134,6.058459802359127,Multiplex
2547,Landgraaf,50.908084499999994,6.0264604,zaal 6,50.858087,6.003596,Movie Theater
2548,Landgraaf,50.908084499999994,6.0264604,DJ Paul Perfect-Sound Light Music & Video,50.9525099,5.9537,Movie Theater
2549,Landgraaf,50.908084499999994,6.0264604,Zaal 4,50.85811,6.003127,Movie Theater
2550,Landgraaf,50.908084499999994,6.0264604,zaal 2,50.886964,5.978802,Movie Theater
2551,Landgraaf,50.908084499999994,6.0264604,Zaal 4,50.887128,5.978665,Movie Theater
2552,Landgraaf,50.908084499999994,6.0264604,Zaal 5,50.857694,6.003308,Movie Theater
2553,Landgraaf,50.908084499999994,6.0264604,@ Frits's Movietheater,50.9506840445576,5.9583621192779,Indie Movie Theater
2554,Landgraaf,50.908084499999994,6.0264604,Royal,50.88987,5.975516,Movie Theater
2555,Landgraaf,50.908084499999994,6.0264604,zaal 9,50.858051,6.003764,Movie Theater
2556,Landgraaf,50.908084499999994,6.0264604,zaal 1,50.887114,5.978518,Movie Theater
2557,Landgraaf,50.908084499999994,6.0264604,Bioscoop Denneus,50.92910160312876,5.92836856842041,Movie Theater
2558,Landgraaf,50.908084499999994,6.0264604,Zaal 7,50.857737,6.003186,Movie Theater
2559,Landsmeer,52.44966555,4.93020295468758,EYE,52.38413907778661,4.900856788149013,Museum
2560,Landsmeer,52.44966555,4.93020295468758,Kriterion,52.36255547748539,4.910841953190408,Indie Movie Theater
2561,Landsmeer,52.44966555,4.93020295468758,Pathé,52.36647355147035,4.893252451796617,Multiplex
2562,Landsmeer,52.44966555,4.93020295468758,Zaal 1 | Pathé Tuschinski,52.366255491628515,4.894519035534994,Movie Theater
2563,Landsmeer,52.44966555,4.93020295468758,Pathé Tuschinski,52.36662003253076,4.894706145646054,Multiplex
2564,Landsmeer,52.44966555,4.93020295468758,Bioscoop het Ketelhuis,52.38634009502191,4.873498724566273,Indie Movie Theater
2565,Landsmeer,52.44966555,4.93020295468758,FC Hyena,52.38341268757756,4.928981117222253,Indie Movie Theater
2566,Landsmeer,52.44966555,4.93020295468758,Studio/K,52.364956864830525,4.9361016863983185,Indie Movie Theater
2567,Landsmeer,52.44966555,4.93020295468758,The Movies,52.38403898789455,4.884650608509954,Indie Movie Theater
2568,Landsmeer,52.44966555,4.93020295468758,Zaal 2,52.366611731441346,4.89470676579985,Movie Theater
2569,Landsmeer,52.44966555,4.93020295468758,Cinecenter,52.364932134537064,4.88162358224546,Movie Theater
2570,Landsmeer,52.44966555,4.93020295468758,Pathé Zaandam,52.43867636352006,4.81722176033303,Multiplex
2571,Landsmeer,52.44966555,4.93020295468758,Zaantheater,52.43841,4.82493,Theater
2572,Landsmeer,52.44966555,4.93020295468758,Pathé De Munt - Zaal 3,52.36648447766857,4.89333902559972,Movie Theater
2573,Landsmeer,52.44966555,4.93020295468758,De Uitkijk,52.36490185200383,4.8844877932512905,Indie Movie Theater
2574,Landsmeer,52.44966555,4.93020295468758,Cinema 2,52.384587297271196,4.900238705599667,Movie Theater
2575,Landsmeer,52.44966555,4.93020295468758,Cinema 1,52.38413933352566,4.900806342943617,Movie Theater
2576,Landsmeer,52.44966555,4.93020295468758,Pathe Dolby Cinema,52.366428,4.893417,Multiplex
2577,Landsmeer,52.44966555,4.93020295468758,Pathé De Munt - Zaal 11,52.366476069830924,4.893159740585634,Movie Theater
2578,Landsmeer,52.44966555,4.93020295468758,Pathé De munt - Zaal 2,52.36643740730782,4.894035736309465,Movie Theater
2579,Landsmeer,52.44966555,4.93020295468758,Vue Purmerend,52.50372320797022,4.95650634164803,Multiplex
2580,Landsmeer,52.44966555,4.93020295468758,Zaal 1,52.43829284163001,4.8181145261478155,Movie Theater
2581,Landsmeer,52.44966555,4.93020295468758,Zaal 6,52.438442,4.817512,Multiplex
2582,Landsmeer,52.44966555,4.93020295468758,Pathé 4DX 3D De Munt,52.366559,4.893444,Movie Theater
2583,Landsmeer,52.44966555,4.93020295468758,Imagine Filmfestival,52.38408638057374,4.90106381775088,Indie Movie Theater
2584,Landsmeer,52.44966555,4.93020295468758,Zaal 4,52.43789,4.8160734,Movie Theater
2585,Landsmeer,52.44966555,4.93020295468758,Pathé De Munt - Zaal 5,52.366546,4.893489,Movie Theater
2586,Landsmeer,52.44966555,4.93020295468758,Pathé Tuschinski - Zaal 4,52.36643837765709,4.89485576748848,Movie Theater
2587,Landsmeer,52.44966555,4.93020295468758,Zaal 2,52.438503,4.8175526,Multiplex
2588,Landsmeer,52.44966555,4.93020295468758,Pathé De Munt - Zaal 13,52.36649350030872,4.893508922843193,Movie Theater
2589,Langedijk,52.68991139999999,4.7787321580755995,Vue Alkmaar,52.637930021160905,4.74737051535172,Movie Theater
2590,Langedijk,52.68991139999999,4.7787321580755995,Filmhuis Alkmaar,52.63750137566107,4.747729571972657,Indie Movie Theater
2591,Langedijk,52.68991139999999,4.7787321580755995,Vue Heerhugowaard,52.6621431986051,4.827540230983035,Movie Theater
2592,Langedijk,52.68991139999999,4.7787321580755995,Filmtheater Cinebergen,52.664745326548584,4.688493489493809,Movie Theater
2593,Langedijk,52.68991139999999,4.7787321580755995,JT Bioscoop Heerhugowaard,52.66899616279504,4.820421888489965,Movie Theater
2594,Langedijk,52.68991139999999,4.7787321580755995,Zwarte schuur/Cinebergen,52.66488292914363,4.688653782507154,Movie Theater
2595,Langedijk,52.68991139999999,4.7787321580755995,JT Heerhugowaard,52.662088936744134,4.827701694350319,Multiplex
2596,Langedijk,52.68991139999999,4.7787321580755995,Drive In JT Bioscoop Heerhugowaard,52.663844,4.829918,Movie Theater
2597,Langedijk,52.68991139999999,4.7787321580755995,bios heerhugowaard,52.662051346115476,4.828306487063465,Movie Theater
2598,Langedijk,52.68991139999999,4.7787321580755995,Bioscoop Metro Heerhugowaard,52.6644999892491,4.790521111089911,Movie Theater
2599,Langedijk,52.68991139999999,4.7787321580755995,JM Movie Theater,52.628845,4.7580867,Movie Theater
2600,Langedijk,52.68991139999999,4.7787321580755995,Studio Art Profound,52.6649916,4.688169,Coworking Space
2601,Langedijk,52.68991139999999,4.7787321580755995,linda's zomerweek,52.657492,4.820593,Multiplex
2602,Lansingerland,52.01101685,4.50764549523346,Kinepolis,52.0622729852792,4.494751010444067,Multiplex
2603,Lansingerland,52.01101685,4.50764549523346,Oude Luxor Theater,51.923231265710996,4.477055605176264,Theater
2604,Lansingerland,52.01101685,4.50764549523346,Pathé Delft Zaal 1,52.008527550305004,4.363157323768311,Movie Theater
2605,Lansingerland,52.01101685,4.50764549523346,Pathé Delft,52.00849308599149,4.363232978930242,Multiplex
2606,Lansingerland,52.01101685,4.50764549523346,De Lift,52.04696186511661,4.382014412506731,Movie Theater
2607,Lansingerland,52.01101685,4.50764549523346,Pathé Delft Zaal 3,52.0082584943596,4.363362136354257,Movie Theater
2608,Laren,52.24253135,5.21624403043807,Vue,52.227559441955506,5.178224039857376,Multiplex
2609,Laren,52.24253135,5.21624403043807,Filmtheater Hilversum,52.2237099,5.17636,Movie Theater
2610,Laren,52.24253135,5.21624403043807,Filmhuis Bussum,52.28013,5.16316,Indie Movie Theater
2611,Laren,52.24253135,5.21624403043807,The Movies©,52.30026775745039,5.264215276702268,Movie Theater
2612,Laren,52.24253135,5.21624403043807,MovieMadHouse,52.26841460656138,5.1660234821388356,Indie Movie Theater
2613,Laren,52.24253135,5.21624403043807,Filmtheater Hilversum,52.22400254661074,5.176228961948101,Indie Movie Theater
2614,Laren,52.24253135,5.21624403043807,Bioscoop Herenstraat Hilversum,52.22437626815512,5.1763583105759015,Movie Theater
2615,Laren,52.24253135,5.21624403043807,Theater Achterom,52.2285102,5.185595154762268,Indie Movie Theater
2616,Laren,52.24253135,5.21624403043807,De Sint,52.297454833984375,5.226287841796875,Multiplex
2617,Laren,52.24253135,5.21624403043807,Doornekamp videoraportages,52.292022,5.267075,Movie Theater
2618,Laren,52.24253135,5.21624403043807,Movie2,52.29745864868164,5.226311683654785,Movie Theater
2619,Laren,52.24253135,5.21624403043807,Bibliotheek BCS,52.24198,5.16209,Movie Theater
2620,Laren,52.24253135,5.21624403043807,Wolff Bioscopen,52.29883496529729,5.241818693589537,Movie Theater
2621,Laren,52.24253135,5.21624403043807,Wolff Huizen,52.29872630482483,5.242123020688271,Movie Theater
2622,Laren,52.24253135,5.21624403043807,Fimhuis Bussum,52.27979020269215,5.1615521758122105,Movie Theater
2623,Laren,52.24253135,5.21624403043807,Cinema De Graag,52.304749619198994,5.252687090531729,Movie Theater
2624,Laren,52.24253135,5.21624403043807,bioscoop,52.29879055255073,5.241883296538845,Movie Theater
2625,Laren,52.24253135,5.21624403043807,City Bios zaal 2,52.22706787919785,5.176928813819265,Movie Theater
2626,Laren,52.24253135,5.21624403043807,bioscoop,52.3032010167035,5.270513892173767,Multiplex
2627,Laren,52.24253135,5.21624403043807,honeywood,52.229160430431115,5.177249011978031,Multiplex
2628,Laren,52.24253135,5.21624403043807,Bioshuis,52.297462463378906,5.2263031005859375,Movie Theater
2629,Laren,52.24253135,5.21624403043807,The Movies,52.16848342063494,5.288972854614258,Multiplex
2630,Laren,52.24253135,5.21624403043807,bios oostermeent,52.30267945395412,5.270605087280273,Indie Movie Theater
2631,Laren,52.24253135,5.21624403043807,bios #1,52.302010270108134,5.269982814788818,Indie Movie Theater
2632,Laren,52.24253135,5.21624403043807,Statch Movie Center,52.2205325,5.1869072,Movie Theater
2633,Laren,52.24253135,5.21624403043807,Moviehuis,52.29746627807617,5.226135730743408,Movie Theater
2634,Laren,52.24253135,5.21624403043807,EuroBioscoop,52.22561080891061,5.170894130373287,Movie Theater
2635,Laren,52.24253135,5.21624403043807,JT Bioscoop,52.228096,5.178718,Movie Theater
2636,Laren,52.24253135,5.21624403043807,Sitting in the Cinema,52.227220360131604,5.177839926445772,Movie Theater
2637,Laren,52.24253135,5.21624403043807,Movie Room,52.302502,5.2318867,Multiplex
2638,Laren,52.24253135,5.21624403043807,Prison Break,52.267707,5.159714,Movie Theater
2639,Laren,52.24253135,5.21624403043807,bios,52.30286314971136,5.269296169281006,Indie Movie Theater
2640,Laren,52.24253135,5.21624403043807,GTST,52.29741287231445,5.226285934448242,Movie Theater
2641,Leeuwarden,53.19968475,5.800690895602339,Tivoli,53.201104406506545,5.793779329110509,Movie Theater
2642,Leeuwarden,53.19968475,5.800690895602339,Cinema,53.20148528990116,5.79101163227474,Movie Theater
2643,Leeuwarden,53.19968475,5.800690895602339,Slieker Film,53.19946767998114,5.793853714422043,Indie Movie Theater
2644,Leeuwarden,53.19968475,5.800690895602339,Pathé Cinema zaal 5,53.201076,5.790906,Movie Theater
2645,Leeuwarden,53.19968475,5.800690895602339,Notfall,53.19246427559917,5.791330126295172,Indie Movie Theater
2646,Leeuwarden,53.19968475,5.800690895602339,Filmhuis Leeuwarden,53.19997357171036,5.790632732913194,Indie Movie Theater
2647,Leeuwarden,53.19968475,5.800690895602339,JT Bioscoop Purmerend,53.201723,5.807558,Movie Theater
2648,Leeuwarden,53.19968475,5.800690895602339,Noordelijk Filmfestival,53.200314950503675,5.789555922874972,Movie Theater
2649,Leeuwarden,53.19968475,5.800690895602339,Filmhuis ASO,53.214959,5.796269,Indie Movie Theater
2650,Leeuwarden,53.19968475,5.800690895602339,Asings Keukentafel,53.2043815,5.7971984,Indie Movie Theater
2651,Leeuwarden,53.19968475,5.800690895602339,tryater,53.21133,5.803317,Multiplex
2652,Leeuwarden,53.19968475,5.800690895602339,Filmclub Berkelmans,53.20034408569336,5.786801338195801,Movie Theater
2653,Leeuwarden,53.19968475,5.800690895602339,Bios,53.2009382,5.7934206,Multiplex
2654,Leeuwarden,53.19968475,5.800690895602339,Film in het Mais (drive-in movie theatre),53.171218,5.792232,Movie Theater
2655,Leeuwarden,53.19968475,5.800690895602339,Studio Warstiens,53.160977254179905,5.862572443016352,Movie Theater
2656,Leeuwarden,53.19968475,5.800690895602339,Immortals 3d,53.20141210280048,5.795501533027417,Movie Theater
2657,Leeuwarden,53.19968475,5.800690895602339,LC Learning Company Stenden,53.21067988936384,5.796830302305815,Multiplex
2658,Leiden,52.1518157,4.4811088666204295,Kinepolis,52.0622729852792,4.494751010444067,Multiplex
2659,Leiden,52.1518157,4.4811088666204295,Trianon,52.15960925933819,4.487157260202141,Movie Theater
2660,Leiden,52.1518157,4.4811088666204295,Lido,52.162578559436895,4.484578844378954,Movie Theater
2661,Leiden,52.1518157,4.4811088666204295,Red Carpet Lounge,52.165215,4.483932,Museum
2662,Leiden,52.1518157,4.4811088666204295,Kijkhuis,52.16117283363161,4.48912289498592,Movie Theater
2663,Leiden,52.1518157,4.4811088666204295,Openbare Bibliotheek Wassenaar,52.144142389888366,4.393319221459201,Library
2664,Leiden,52.1518157,4.4811088666204295,Bioscoop,52.14410278881427,4.392728805541992,Movie Theater
2665,Leiden,52.1518157,4.4811088666204295,Music Line Leiden,52.16967,4.53208,Movie Theater
2666,Leiden,52.1518157,4.4811088666204295,bioscoop Twinhome,52.070259096754164,4.533323453784834,Movie Theater
2667,Leiden,52.1518157,4.4811088666204295,Blijwin Kinderdisco,52.165611,4.5075977,Movie Theater
2668,Leiden,52.1518157,4.4811088666204295,Framför tv'n,52.142891,4.401405,Multiplex
2669,Leiden,52.1518157,4.4811088666204295,Leids Film Festival Info,52.15998046025126,4.486812222168471,Movie Theater
2670,Leiden,52.1518157,4.4811088666204295,leidenfilmfestival.nl,52.157524,4.487037,Movie Theater
2671,Leiden,52.1518157,4.4811088666204295,Lido zaal 1,52.162578837788445,4.484029820730587,Movie Theater
2672,Leiden,52.1518157,4.4811088666204295,Filmhuis Wassenaar,52.14419339486545,4.393288862286502,Movie Theater
2673,Leiden,52.1518157,4.4811088666204295,LIFF Buitenbios,52.132536,4.469926,Movie Theater
2674,Leiden,52.1518157,4.4811088666204295,Drive in Show Discotheek Starflyer,52.1321842,4.6034708,Movie Theater
2675,Leiden,52.1518157,4.4811088666204295,Thuisbioscoop,52.19394703188894,4.581727989650623,Movie Theater
2676,Leiden,52.1518157,4.4811088666204295,Tour De France Bank-positie,52.138405,4.464434,Multiplex
2677,Leiderdorp,52.15705765,4.543378647059759,Trianon,52.15960925933819,4.487157260202141,Movie Theater
2678,Leiderdorp,52.15705765,4.543378647059759,Lido,52.162578559436895,4.484578844378954,Movie Theater
2679,Leiderdorp,52.15705765,4.543378647059759,Vue Alphen aan den Rijn,52.128806504367766,4.663539485666986,Multiplex
2680,Leiderdorp,52.15705765,4.543378647059759,Red Carpet Lounge,52.165215,4.483932,Museum
2681,Leiderdorp,52.15705765,4.543378647059759,Kijkhuis,52.16117283363161,4.48912289498592,Movie Theater
2682,Leiderdorp,52.15705765,4.543378647059759,Castellum,52.12931721621915,4.662099279460779,Theater
2683,Leiderdorp,52.15705765,4.543378647059759,Peanuts HD Cinema,52.11766394428811,4.658859291559234,Indie Movie Theater
2684,Leiderdorp,52.15705765,4.543378647059759,Music Line Leiden,52.16967,4.53208,Movie Theater
2685,Leiderdorp,52.15705765,4.543378647059759,Parkfilmhuis,52.1237633176546,4.66717779636383,Indie Movie Theater
2686,Leiderdorp,52.15705765,4.543378647059759,bioscoop Twinhome,52.070259096754164,4.533323453784834,Movie Theater
2687,Leiderdorp,52.15705765,4.543378647059759,Blijwin Kinderdisco,52.165611,4.5075977,Movie Theater
2688,Leiderdorp,52.15705765,4.543378647059759,Herrie Hok,52.129162306791436,4.6622034100460015,Multiplex
2689,Leiderdorp,52.15705765,4.543378647059759,Framför tv'n,52.142891,4.401405,Multiplex
2690,Leiderdorp,52.15705765,4.543378647059759,Leids Film Festival Info,52.15998046025126,4.486812222168471,Movie Theater
2691,Leiderdorp,52.15705765,4.543378647059759,leidenfilmfestival.nl,52.157524,4.487037,Movie Theater
2692,Leiderdorp,52.15705765,4.543378647059759,Lido zaal 1,52.162578837788445,4.484029820730587,Movie Theater
2693,Leiderdorp,52.15705765,4.543378647059759,Culture,52.067346,4.543619,Movie Theater
2694,Leiderdorp,52.15705765,4.543378647059759,Leo's Theatre,52.122815,4.670904,Indie Movie Theater
2695,Leiderdorp,52.15705765,4.543378647059759,Couchsurfing,52.20704624568747,4.618338279556951,Movie Theater
2696,Leiderdorp,52.15705765,4.543378647059759,LIFF Buitenbios,52.132536,4.469926,Movie Theater
2697,Leiderdorp,52.15705765,4.543378647059759,Drive in Show Discotheek Starflyer,52.1321842,4.6034708,Movie Theater
2698,Leiderdorp,52.15705765,4.543378647059759,Thuisbioscoop,52.19394703188894,4.581727989650623,Movie Theater
2699,Leiderdorp,52.15705765,4.543378647059759,Tour De France Bank-positie,52.138405,4.464434,Multiplex
2700,Leiderdorp,52.15705765,4.543378647059759,Parkexpressie,52.12388084235405,4.6672348425224754,Art Gallery
2701,Leiderdorp,52.15705765,4.543378647059759,Movie Time,52.12175656856403,4.644752017156106,Movie Theater
2702,Leidschendam-Voorburg,52.09260105,4.43212497207516,Pathé Spuimarkt,52.07737704309452,4.315091713975176,Multiplex
2703,Leidschendam-Voorburg,52.09260105,4.43212497207516,Filmhuis Den Haag,52.07634957180704,4.317432954538418,Indie Movie Theater
2704,Leidschendam-Voorburg,52.09260105,4.43212497207516,Zaal 4,52.077425203086065,4.315001730022851,Movie Theater
2705,Leidschendam-Voorburg,52.09260105,4.43212497207516,Pathé Buitenhof,52.07865361292251,4.310772287003651,Multiplex
2706,Leidschendam-Voorburg,52.09260105,4.43212497207516,Kinepolis,52.0622729852792,4.494751010444067,Multiplex
2707,Leidschendam-Voorburg,52.09260105,4.43212497207516,Trianon,52.15960925933819,4.487157260202141,Movie Theater
2708,Leidschendam-Voorburg,52.09260105,4.43212497207516,Lido,52.162578559436895,4.484578844378954,Movie Theater
2709,Leidschendam-Voorburg,52.09260105,4.43212497207516,Zaal 8,52.07740608933984,4.314937242545204,Movie Theater
2710,Leidschendam-Voorburg,52.09260105,4.43212497207516,Zaal 1,52.07866201592022,4.310781955718994,Movie Theater
2711,Leidschendam-Voorburg,52.09260105,4.43212497207516,Red Carpet Lounge,52.165215,4.483932,Museum
2712,Leidschendam-Voorburg,52.09260105,4.43212497207516,Kijkhuis,52.16117283363161,4.48912289498592,Movie Theater
2713,Leidschendam-Voorburg,52.09260105,4.43212497207516,Het Nutshuis,52.07669638343625,4.306857845766544,Movie Theater
2714,Leidschendam-Voorburg,52.09260105,4.43212497207516,De Lift,52.04696186511661,4.382014412506731,Movie Theater
2715,Leidschendam-Voorburg,52.09260105,4.43212497207516,Zaal 2,52.0781717561983,4.310645977838688,Movie Theater
2716,Lelystad,52.53668095,5.3610435254128,AgoraTheater,52.511239284707,5.47610003640018,Theater
2717,Lelystad,52.53668095,5.3610435254128,Auditorium Rietlanden,52.499367,5.474851,Movie Theater
2718,Lelystad,52.53668095,5.3610435254128,Cine-Utopia Lelystad,52.50841161575401,5.4756975173950195,Movie Theater
2719,Lelystad,52.53668095,5.3610435254128,Bios Kennemerland,52.49662,5.453965,Movie Theater
2720,Leudal,51.2339148,5.89585313998546,Foroxity Filmarena Roermond,51.19819290068044,5.986183582172234,Movie Theater
2721,Leudal,51.2339148,5.89585313998546,Foroxity Zaal 5,51.19869777624926,5.986064203165674,Movie Theater
2722,Leudal,51.2339148,5.89585313998546,Foroxity zaal 1,51.198188,5.98617,Movie Theater
2723,Leudal,51.2339148,5.89585313998546,Zaal 2,51.198372,5.986492,Movie Theater
2724,Leudal,51.2339148,5.89585313998546,Foroxity zaal 7,51.198139480830726,5.986154538665969,Movie Theater
2725,Leudal,51.2339148,5.89585313998546,Royal Theater,51.19560639093284,5.991039074051226,Movie Theater
2726,Leudal,51.2339148,5.89585313998546,Filmhuis Del Molo,51.14633379813406,5.891938145825006,Movie Theater
2727,Leusden,52.118766799999996,5.41711889973408,Vue,52.15346316736931,5.382746049235075,Multiplex
2728,Leusden,52.118766799999996,5.41711889973408,Pathé Amersfoort,52.15881863552572,5.381169105397847,Multiplex
2729,Leusden,52.118766799999996,5.41711889973408,Pathé Amersfoort - Zaal 1,52.15878279262311,5.380854606628418,Movie Theater
2730,Leusden,52.118766799999996,5.41711889973408,Pathé Amersfoort - Zaal 2,52.15878279262311,5.380854606628418,Movie Theater
2731,Leusden,52.118766799999996,5.41711889973408,De Lieve Vrouw Theater Film Café,52.1554298,5.3882399,Movie Theater
